722053.375,750000.062,106077.984,-269733.969,-669029.500,750000.062,750000.062,750000.062,-1.000
557902.812,738060.188,293410.469,-750000.125,-750000.125,750000.062,750000.062,750000.062,-1.000
531434.750,582091.875,339175.031,-750000.125,-654682.688,750000.062,750000.062,750000.062,-1.000
507538.125,500100.188,416411.500,-158293.453,-108421.969,750000.062,750000.062,750000.062,-1.000
485910.219,487044.344,598640.375,750000.062,182732.766,750000.062,750000.062,750000.062,-1.000
542687.438,723004.250,645499.812,745983.938,426019.719,750000.062,750000.062,750000.062,-1.000
527050.062,750000.062,750000.062,604494.312,569661.312,750000.062,750000.062,750000.062,-1.000
655086.562,750000.062,750000.062,603543.625,574816.062,750000.062,750000.062,750000.062,-1.000
750000.062,750000.062,750000.062,676179.562,505771.188,750000.062,750000.062,750000.062,-1.000
750000.062,750000.062,750000.062,750000.062,421029.812,750000.062,750000.062,750000.062,-1.000
750000.062,750000.062,750000.062,750000.062,356632.844,750000.062,750000.062,750000.062,-1.000
750000.062,750000.062,750000.062,750000.062,312364.125,629872.188,726567.688,657877.938,-1.000
689521.312,618584.812,750000.062,750000.062,277196.156,523965.500,598686.312,550945.688,-1.000
577557.312,519498.281,750000.062,750000.062,247914.031,445161.125,504518.500,470518.625,-1.000
491397.656,443196.844,750000.062,750000.062,224075.438,383436.594,431808.094,407827.094,-1.000
422084.719,381584.875,750000.062,750000.062,204527.500,333389.062,373317.969,356637.656,-1.000
365450.938,331177.156,750000.062,750000.062,186434.844,292453.375,325300.688,313639.344,-1.000
330402.969,300306.062,750000.062,750000.062,175188.250,266723.469,295101.969,286424.125,-1.000
316966.344,288717.312,750000.062,750000.062,173732.703,257888.719,283964.250,277135.625,-1.000
307293.844,280454.406,750000.062,750000.062,173832.031,251781.422,276189.438,271286.250,-1.000
298485.562,272917.750,750000.062,750000.062,174172.938,246245.688,269203.625,266192.656,-1.000
290345.969,265880.812,750000.062,750000.062,174220.953,241011.266,262564.531,260879.031,-1.000
282772.906,259050.656,750000.062,750000.062,173487.000,235823.250,256097.719,255159.750,-1.000
275755.906,252751.125,750000.062,750000.062,172367.984,230808.859,250019.203,249828.859,-1.000
269317.438,247113.203,750000.062,750000.062,171619.297,226270.125,244605.797,245429.594,-1.000
263357.469,241977.500,750000.062,750000.062,171270.078,222196.906,239754.750,241626.750,-1.000
257802.625,237106.516,750000.062,750000.062,170795.047,218348.297,235143.766,237744.156,-1.000
252567.031,232326.641,750000.062,750000.062,169720.562,214478.953,230526.062,233465.688,-1.000
247666.641,227827.141,750000.062,750000.062,168410.203,210733.953,226134.938,229387.109,-1.000
243147.469,223817.953,750000.062,750000.062,167492.266,207365.906,222268.078,226084.062,-1.000
238963.234,220209.484,750000.062,750000.062,167026.547,204387.219,218848.984,223323.703,-1.000
235002.766,216714.922,750000.062,750000.062,166471.859,201547.297,215520.453,220421.297,-1.000
231220.500,213214.109,750000.062,750000.062,165399.250,198639.062,212100.094,217103.938,-1.000
227671.391,209918.656,750000.062,750000.062,164169.188,195816.938,208857.844,213967.984,-1.000
224389.797,206988.422,750000.062,750000.062,163294.703,193296.641,206017.297,211472.719,-1.000
221324.562,204347.344,750000.062,750000.062,162836.047,191078.719,203502.359,209425.578,-1.000
218407.219,201771.078,750000.062,750000.062,162330.359,188954.141,201033.391,207223.219,-1.000
215597.422,199150.828,750000.062,750000.062,161367.891,186748.203,198471.516,204619.953,-1.000
212940.609,196661.031,750000.062,750000.062,160274.000,184578.750,196009.156,202166.984,-1.000
210472.344,194457.859,750000.062,750000.062,159492.672,182640.219,193852.484,200247.953,-1.000
208178.797,192503.422,750000.062,750000.062,159115.453,180976.625,191991.484,198728.125,-1.000
205978.578,190573.750,750000.062,750000.062,158716.078,179385.812,190152.469,197074.266,-1.000
203835.484,188544.938,750000.062,750000.062,157872.797,177667.312,188153.688,194985.547,-1.000
201807.562,186627.594,750000.062,750000.062,156916.672,175965.016,186236.703,193025.297,-1.000
199921.250,184950.500,750000.062,750000.062,156265.969,174471.281,184594.219,191561.969,-1.000
198157.516,183460.797,750000.062,750000.062,155979.062,173200.094,183188.016,190434.719,-1.000
196464.422,181992.469,750000.062,750000.062,155683.938,171988.094,181799.172,189179.359,-1.000
194801.188,180408.000,750000.062,750000.062,154960.094,170637.609,180230.438,187485.375,-1.000
193226.281,178895.500,750000.062,750000.062,154116.266,169279.516,178698.812,185881.766,-1.000
191763.047,177596.156,750000.062,750000.062,153576.875,168104.891,177426.281,184754.609,-1.000
190399.953,176470.516,750000.062,750000.062,153385.188,167133.656,176361.891,183929.922,-1.000
189088.531,175340.594,750000.062,750000.062,153187.328,166202.125,175291.688,182971.125,-1.000
187790.781,174088.266,750000.062,750000.062,152576.234,165132.812,174045.172,181588.172,-1.000
186542.031,172873.938,750000.062,750000.062,151820.469,164035.703,172816.188,180245.188,-1.000
185395.391,171864.453,750000.062,750000.062,151382.375,163113.562,171827.875,179381.438,-1.000
184335.375,171008.109,750000.062,750000.062,151279.562,162375.688,171026.891,178801.359,-1.000
183314.438,170141.938,750000.062,750000.062,151171.469,161673.219,170216.766,178076.531,-1.000
182271.422,169116.969,750000.062,750000.062,150652.641,160805.609,169204.859,176924.344,-1.000
181281.062,168128.047,750000.062,750000.062,149987.359,159905.734,168192.234,175796.297,-1.000
180382.078,167341.172,750000.062,750000.062,149626.875,159168.844,167409.922,175126.188,-1.000
179546.297,166685.016,750000.062,750000.062,149601.844,158611.469,166816.078,174736.922,-1.000
178727.594,165991.578,750000.062,750000.062,149541.406,158061.359,166177.359,174166.500,-1.000
177897.625,165169.922,750000.062,750000.062,149109.484,157365.312,165352.938,173202.422,-1.000
177100.125,164364.547,750000.062,750000.062,148526.453,156627.891,164521.359,172249.344,-1.000
176385.578,163747.281,750000.062,750000.062,148243.578,156046.828,163906.250,171742.594,-1.000
175723.969,163242.938,750000.062,750000.062,148276.922,155615.359,163445.797,171493.766,-1.000
175071.750,162695.672,750000.062,750000.062,148266.547,155184.859,162941.359,171052.094,-1.000
174407.547,162031.375,750000.062,750000.062,147903.203,154622.141,162267.766,170236.531,-1.000
173765.328,161367.625,750000.062,750000.062,147391.875,154012.109,161574.422,169424.359,-1.000
173191.703,160862.469,750000.062,749637.938,147148.609,153533.781,161076.062,169016.203,-1.000
172673.766,160494.297,750000.062,746764.062,147242.578,153222.641,160755.453,168891.672,-1.000
172156.625,160069.516,750000.062,743920.562,147293.172,152908.828,160386.016,168571.141,-1.000
171613.578,159508.672,750000.062,741088.750,146972.031,152440.156,159823.656,167854.719,-1.000
171094.391,158959.438,750000.062,738404.750,146515.609,151926.688,159246.531,167151.984,-1.000
170630.000,158561.578,750000.062,735911.438,146318.375,151540.625,158854.031,166842.453,-1.000
170219.000,158288.625,750000.062,733564.188,146458.109,151319.172,158628.453,166816.000,-1.000
169799.688,157956.031,750000.062,731343.188,146549.578,151080.000,158333.859,166585.859,-1.000
169358.906,157486.281,750000.062,729082.000,146263.828,150691.266,157848.109,165947.578,-1.000
168930.297,157020.297,750000.062,726865.062,145841.922,150252.453,157356.469,165329.516,-1.000
168554.328,156702.547,750000.062,724808.375,145677.141,149935.859,157040.500,165093.484,-1.000
168235.859,156512.641,750000.062,722870.500,145851.391,149785.656,156892.172,165136.578,-1.000
167902.469,156255.328,750000.062,720912.875,145985.062,149623.484,156681.984,164991.734,-1.000
167539.031,155853.266,749185.375,718928.188,145730.438,149299.281,156272.938,164421.938,-1.000
167193.922,155468.812,747732.938,717056.938,145358.312,148930.391,155856.844,163885.406,-1.000
166890.297,155218.484,746345.250,715330.438,145238.781,148677.906,155614.547,163726.891,-1.000
166632.891,155080.703,745014.062,713701.500,145423.938,148573.844,155520.938,163812.281,-1.000
166365.297,154887.219,743733.125,712049.562,145581.922,148463.688,155366.625,163723.500,-1.000
166065.781,154543.812,742497.875,710365.125,145361.000,148195.469,155021.422,163216.109,-1.000
165775.125,154206.125,741318.062,708771.688,145011.062,147867.969,154650.031,162729.828,-1.000
165530.672,154007.812,740191.312,707317.938,144918.344,147660.188,154445.562,162620.219,-1.000
165325.312,153917.156,739112.500,705939.562,145116.922,147593.766,154385.828,162738.500,-1.000
165115.391,153778.844,738071.000,704550.375,145303.688,147529.656,154283.641,162705.062,-1.000
164865.578,153483.453,737063.500,703109.812,145105.656,147297.469,153977.062,162242.016,-1.000
164625.438,153197.172,736103.250,701740.000,144777.266,147020.844,153660.375,161792.578,-1.000
164431.781,153046.250,735188.438,700509.062,144706.188,146856.328,153507.672,161732.141,-1.000
164270.672,152994.219,734310.812,699344.562,144922.109,146824.062,153490.156,161888.062,-1.000
164101.688,152889.250,733462.062,698156.500,145122.469,146787.672,153426.766,161889.484,-1.000
163894.000,152628.719,732642.625,696912.125,144949.375,146589.547,153160.422,161477.594,-1.000
163695.781,152376.859,731858.375,695733.750,144631.266,146338.484,152870.203,161057.109,-1.000
163544.766,152267.953,731112.000,694690.812,144581.281,146207.141,152756.125,161030.734,-1.000
163412.453,152241.406,730395.250,693694.625,144815.344,146201.688,152769.000,161221.000,-1.000
163278.078,152166.578,729703.062,692669.750,145026.891,146194.984,152733.859,161244.234,-1.000
163103.906,151938.047,729030.812,691585.625,144869.984,146026.547,152492.453,160864.266,-1.000
162922.953,151701.297,728387.062,690543.438,144552.766,145787.828,152217.266,160461.031,-1.000
162796.609,151612.875,727777.125,689636.438,144507.438,145676.516,152127.672,160452.000,-1.000
162707.031,151623.422,727196.875,688795.312,144766.266,145706.109,152178.812,160681.062,-1.000
162595.000,151563.250,726631.000,687896.000,144976.641,145715.953,152161.656,160714.062,-1.000
162449.891,151367.984,726081.062,686946.812,144839.219,145575.844,151959.500,160372.969,-1.000
162311.766,151171.375,725555.375,686049.750,144562.328,145376.109,151731.688,160024.906,-1.000
162208.859,151100.125,725056.125,685261.500,144517.984,145277.312,151653.734,160018.656,-1.000
162140.094,151130.344,724577.312,684528.750,144777.172,145320.594,151720.609,160257.188,-1.000
162052.562,151092.969,724112.438,683741.875,144989.609,145343.828,151716.938,160300.281,-1.000
161927.844,150916.219,723660.375,682893.062,144859.344,145211.609,151518.812,159969.297,-1.000
161806.156,150736.500,723227.562,682098.000,144598.188,145027.875,151301.469,159643.859,-1.000
161720.688,150679.906,722818.812,681398.312,144553.484,144946.062,151236.016,159647.703,-1.000
161667.141,150727.203,722427.125,680760.438,144814.016,145000.328,151313.453,159898.938,-1.000
161600.078,150711.922,722047.312,680069.375,145038.156,145045.297,151334.281,159968.141,-1.000
161496.641,150549.203,721674.938,679312.438,144913.250,144939.797,151170.312,159654.578,-1.000
161393.641,150387.109,721319.188,678607.062,144662.375,144771.266,150979.516,159355.344,-1.000
161322.734,150341.422,720981.375,677992.438,144622.859,144695.453,150926.047,159373.219,-1.000
161286.266,150399.266,720659.438,677424.750,144886.516,144762.328,151014.922,159632.953,-1.000
161236.188,150397.922,720345.812,676814.688,145122.109,144818.203,151051.484,159724.234,-1.000
161146.078,150253.000,720036.000,676130.938,144994.609,144715.656,150892.078,159415.594,-1.000
161057.641,150100.016,719743.812,675499.688,144742.219,144560.812,150713.703,159118.047,-1.000
161003.375,150071.672,719467.438,674957.562,144718.438,144507.875,150683.938,159158.469,-1.000
160977.094,150141.500,719203.438,674451.938,144986.922,144585.656,150785.688,159429.016,-1.000
160935.703,150151.688,718944.250,673899.125,145231.266,144651.469,150831.719,159535.938,-1.000
160843.078,149997.469,718687.188,673259.500,145096.000,144548.109,150670.078,159222.656,-1.000
160766.984,149855.672,718444.375,672680.812,144835.562,144395.500,150493.047,158922.156,-1.000
160727.922,149842.797,718218.438,672203.062,144820.625,144349.453,150477.859,158984.297,-1.000
160715.938,149921.031,718001.375,671760.000,145087.234,144434.297,150591.406,159262.719,-1.000
160685.000,149937.125,717785.000,671257.688,145329.078,144505.734,150639.406,159373.047,-1.000
160617.672,149809.438,717572.125,670682.438,145217.141,144424.641,150503.516,159090.156,-1.000
160548.203,149672.469,717370.000,670144.312,144956.172,144278.641,150334.531,158791.812,-1.000
160516.641,149665.859,717181.500,669712.188,144948.562,144237.062,150318.531,158863.781,-1.000
160509.578,149746.766,717002.125,669313.562,145215.719,144321.109,150430.016,159143.266,-1.000
160485.625,149770.203,716823.875,668855.500,145456.844,144397.547,150491.266,159256.281,-1.000
160424.109,149651.734,716645.125,668319.688,145348.125,144316.641,150360.734,158982.156,-1.000
160357.141,149520.031,716474.375,667820.625,145084.469,144173.500,150191.922,158681.484,-1.000
160338.094,149527.016,716320.875,667434.625,145085.359,144153.109,150197.828,158767.484,-1.000
160338.281,149617.938,716172.812,667071.812,145356.078,144244.047,150318.969,159059.672,-1.000
160319.953,149645.734,716024.375,666644.562,145589.609,144320.844,150385.047,159172.594,-1.000
160267.641,149534.422,715877.062,666154.375,145488.766,144251.109,150263.094,158913.312,-1.000
160202.828,149400.594,715735.625,665685.062,145220.281,144107.344,150087.594,158609.234,-1.000
160180.125,149404.703,715604.125,665321.250,145205.609,144078.719,150089.109,158683.797,-1.000
160187.094,149498.391,715479.188,664993.875,145482.688,144180.656,150224.031,158987.344,-1.000
160171.359,149527.281,715353.125,664598.188,145713.359,144255.844,150289.656,159097.406,-1.000
160127.281,149423.125,715227.500,664142.500,145607.672,144185.922,150168.953,158834.094,-1.000
160070.688,149296.516,715107.688,663703.500,145342.766,144049.125,150000.594,158538.609,-1.000
160053.781,149304.656,715000.688,663361.875,145325.062,144021.859,149996.844,158613.172,-1.000
160064.969,149402.906,714897.938,663062.562,145611.875,144127.453,150131.578,158935.750,-1.000
160056.203,149440.469,714793.062,662695.750,145854.531,144214.453,150195.500,159059.141,-1.000
160003.812,149326.469,714685.438,662248.500,145735.891,144142.922,150068.719,158785.453,-1.000
159955.891,149213.453,714586.438,661844.062,145477.594,144016.672,149920.047,158507.406,-1.000
159946.234,149229.188,714497.000,661534.625,145457.922,143998.531,149933.625,158585.281,-1.000
159958.391,149330.578,714412.312,661258.438,145745.719,144109.297,150076.422,158908.219,-1.000
159950.969,149367.859,714323.500,660912.875,145987.828,144194.953,150141.062,159033.656,-1.000
159904.484,149256.375,714230.688,660488.562,145863.297,144119.406,150011.141,158751.219,-1.000
159857.453,149144.969,714145.312,660106.562,145614.734,143989.938,149863.453,158480.938,-1.000
159845.562,149154.188,714069.500,659815.312,145594.703,143964.469,149872.125,158555.328,-1.000
159867.375,149262.094,713998.688,659559.625,145872.500,144079.625,150019.547,158873.875,-1.000
159866.203,149310.828,713921.875,659230.938,146116.844,144173.234,150098.141,159009.609,-1.000
159828.562,149203.531,713841.688,658827.688,145992.219,144106.078,149978.250,158730.469,-1.000
159787.797,149094.016,713769.125,658464.625,145743.578,143983.500,149835.547,158468.516,-1.000
159784.406,149112.875,713707.875,658193.625,145729.000,143964.375,149842.438,158551.125,-1.000
159800.938,149219.531,713644.375,657948.062,145994.094,144069.344,149977.266,158856.453,-1.000
159804.609,149272.203,713582.000,657649.250,146248.281,144172.250,150067.734,159007.719,-1.000
159763.922,149163.562,713514.562,657263.000,146127.312,144106.891,149954.188,158735.031,-1.000
159723.156,149050.641,713453.125,656917.688,145876.797,143985.109,149814.359,158472.172,-1.000
159721.906,149070.312,713401.125,656664.250,145864.094,143968.750,149824.281,158559.531,-1.000
159742.297,149175.188,713348.562,656435.688,146130.609,144070.594,149953.922,158859.125,-1.000
159749.891,149228.656,713293.625,656154.812,146380.953,144164.734,150036.359,159006.391,-1.000
159709.391,149125.391,713235.875,655771.875,146258.297,144101.172,149921.828,158736.469,-1.000
159663.969,149013.906,713181.875,655425.312,145994.984,143975.188,149771.891,158459.031,-1.000
159660.125,149035.000,713135.938,655184.938,145979.516,143955.250,149777.797,158545.312,-1.000
159684.266,149143.719,713093.562,654970.875,146248.359,144066.297,149917.719,158852.688,-1.000
159694.812,149197.984,713046.688,654696.562,146496.828,144173.594,150006.672,158999.594,-1.000
159658.703,149099.547,712994.562,654339.188,146380.781,144112.344,149896.266,158738.156,-1.000
159623.375,148998.438,712949.188,654016.000,146118.453,143991.203,149755.625,158461.891,-1.000
159621.500,149021.594,712910.375,653786.750,146104.328,143976.531,149778.062,158555.062,-1.000
159640.016,149125.578,712874.062,653581.312,146369.594,144085.969,149920.406,158864.859,-1.000
159646.094,149171.797,712835.062,653314.250,146600.719,144182.266,150003.016,158992.609,-1.000
159610.422,149073.891,712790.562,652963.000,146492.531,144120.125,149891.156,158744.875,-1.000
159580.016,148970.984,712750.250,652650.938,146240.406,144000.766,149750.078,158479.156,-1.000
159587.078,148995.578,712717.688,652433.438,146223.875,143984.672,149767.688,158566.406,-1.000
159608.266,149098.219,712685.938,652241.562,146484.750,144087.938,149908.781,158872.812,-1.000
159608.453,149141.219,712651.438,651975.500,146702.469,144179.844,149984.062,158990.203,-1.000
159577.875,149052.969,712612.250,651643.500,146599.016,144127.906,149882.219,158749.969,-1.000
159539.422,148947.922,712575.062,651337.000,146346.359,144003.797,149736.219,158487.375,-1.000
159535.672,148962.844,712544.938,651121.250,146319.266,143982.250,149740.516,158562.391,-1.000
159562.234,149073.984,712517.125,650939.500,146584.891,144094.016,149883.750,158873.797,-1.000
159577.516,149132.906,712488.062,650697.750,146817.438,144198.000,149972.078,159005.406,-1.000
159545.234,149037.688,712456.688,650375.375,146710.062,144147.562,149875.703,158765.969,-1.000
159509.391,148935.484,712425.500,650080.938,146459.281,144031.344,149740.875,158512.594,-1.000
159509.031,148950.156,712400.938,649864.812,146426.469,144010.328,149746.328,158584.375,-1.000
159535.766,149062.094,712378.562,649688.000,146690.922,144117.703,149883.922,158893.734,-1.000
159544.344,149112.422,712350.688,649448.500,146925.984,144214.000,149966.891,159026.672,-1.000
159513.500,149017.125,712320.250,649134.625,146805.734,144156.156,149858.438,158769.281,-1.000
159481.312,148914.844,712291.750,648850.438,146550.469,144038.578,149725.484,158517.234,-1.000
159485.062,148938.438,712271.750,648651.500,146523.297,144021.688,149738.016,158599.312,-1.000
159513.500,149055.125,712252.125,648486.812,146791.688,144133.172,149876.500,158906.781,-1.000
159522.531,149110.188,712226.688,648255.312,147027.188,144229.203,149958.125,159044.828,-1.000
159493.391,149018.016,712199.750,647941.500,146902.734,144175.203,149849.953,158781.875,-1.000
159461.375,148914.844,712177.062,647662.750,146646.766,144060.938,149719.328,158525.828,-1.000
159459.953,148935.672,712157.875,647471.125,146622.094,144042.688,149740.422,158614.781,-1.000
159485.875,149044.391,712142.188,647310.562,146882.625,144151.406,149881.781,158923.766,-1.000
159500.094,149103.391,712122.250,647094.125,147128.047,144252.797,149971.188,159072.719,-1.000
159466.828,149004.688,712095.875,646783.000,147003.500,144192.359,149862.828,158810.938,-1.000
159437.328,148907.062,712073.938,646508.688,146746.625,144076.484,149727.906,158551.750,-1.000
159442.422,148933.797,712058.562,646330.500,146730.531,144065.406,149748.734,158646.969,-1.000
159469.953,149039.922,712042.938,646178.688,146979.000,144170.188,149887.047,158942.188,-1.000
159481.500,149098.484,712023.250,645960.625,147219.062,144273.812,149974.484,159091.594,-1.000
159451.266,149005.047,711999.000,645658.250,147097.375,144214.625,149866.578,158835.797,-1.000
159422.125,148907.594,711980.312,645391.375,146834.250,144097.047,149734.703,158566.047,-1.000
159427.047,148931.016,711967.812,645218.562,146821.641,144087.047,149761.250,158665.562,-1.000
159455.031,149034.203,711956.625,645066.750,147075.297,144194.062,149898.219,158964.188,-1.000
159470.672,149098.562,711940.125,644858.062,147311.141,144295.531,149987.188,159108.484,-1.000
159444.484,149006.219,711919.250,644570.188,147200.906,144243.328,149890.172,158861.641,-1.000
159408.984,148894.281,711900.250,644300.938,146923.391,144119.141,149748.828,158576.969,-1.000
159409.781,148918.688,711889.938,644128.938,146901.750,144102.781,149764.203,158673.250,-1.000
159445.188,149040.812,711880.562,643992.500,147168.719,144218.734,149911.547,158996.016,-1.000
159458.781,149092.484,711865.625,643784.875,147399.656,144317.438,149992.188,159134.953,-1.000
159437.859,149007.203,711847.750,643505.562,147288.172,144267.828,149894.109,158890.609,-1.000
